	article_id	TEXT	author	link	emotion
8926	517517	资金要进来，肯定会砸下去的，跟着出货就行了，	窝迪丽奥力牢沐	http://guba.eastmoney.com/news,zssh000001,1199688298.html	-1
8927	517655	又是吃瓜看戏的一天[想一下]	仲达兄	http://guba.eastmoney.com/news,zssh000001,1199677023.html	-1
8928	517668	$上证指数(SH000001)$垃圾大A，大盘微跌很多个股暴跌，大盘大涨很多个股	福来福往来	http://guba.eastmoney.com/news,zssh000001,1199676455.html	-1
8929	517723	$上证指数(SH000001)$完了，芭比Q了	高卖低买	http://guba.eastmoney.com/news,zssh000001,1199673195.html	-1
8930	517979	$上证指数(SH000001)$再说一遍，买不到欧菲光或者不知道买什么的果断埋伏	一夜暴富刘老师	http://guba.eastmoney.com/news,zssh000001,1199632465.html	-1
8931	517991	买绿卖红！最后的赚钱行情！涨到九月	扭转乾坤树	http://guba.eastmoney.com/news,zssh000001,1199630935.html	-1
8932	518058	$上证指数(SH000001)$诱多，快跑	独行I	http://guba.eastmoney.com/news,zssh000001,1199603523.html	-1
8933	518109	$上证指数(SH000001)$3371有支撑	品茶股道	http://guba.eastmoney.com/news,zssh000001,1199593900.html	1
8934	518172	$上证指数(SH000001)$机构抛售好猛一小时300亿净流出	富可暴富的五散人	http://guba.eastmoney.com/news,zssh000001,1199580816.html	-1
8935	518245	$上证指数(SH000001)$证券哇，还不出来拉	麻杆参	http://guba.eastmoney.com/news,zssh000001,1199571286.html	-1
8936	518306	继续上攻[旺柴]	大势站我这边	http://guba.eastmoney.com/news,zssh000001,1199558520.html	1
8937	518346	$上证指数(SH000001)$诱多开跌吗	股友561G60N531	http://guba.eastmoney.com/news,zssh000001,1199549262.html	-1
8938	518404	$上证指数(SH000001)$随时大跌	王一二十中	http://guba.eastmoney.com/news,zssh000001,1199535373.html	-1
8939	518457	$上证指数(SH000001)$北资好像要跑路了	率性的白果	http://guba.eastmoney.com/news,zssh000001,1199527609.html	-1
8940	518476	今天调整，明天涨	拉萨天团结路	http://guba.eastmoney.com/news,zssh000001,1199721260.html	1
8941	518516	$上证指数(SH000001)$下午开砸泄洪，要回调一波了[哈欠][哈欠]	给力的司徒浩远1	http://guba.eastmoney.com/news,zssh000001,1199717471.html	-1
8942	518563	昌松说对了，就是顶	雨雪若彤	http://guba.eastmoney.com/news,zssh000001,1199661641.html	-1
8943	518600	卧槽，这个量，韭菜都进来了吗	追涨杀跌韭菜行为	http://guba.eastmoney.com/news,zssh000001,1199656866.html	-1
8944	518667	本周回踩3320，那这两天肯定是跌，盘中也收不回来	挖土機	http://guba.eastmoney.com/news,zssh000001,1199479374.html	-1
8945	518736	不管是空方多方，难道大牛市不香吗。空方有几个融券的？市场不允许，一起转多才行	股民0735	http://guba.eastmoney.com/news,zssh000001,1199503920.html	-1
8946	518758	$上证指数(SH000001)$天天涨？这样不太好吧？	南方一只pig	http://guba.eastmoney.com/news,zssh000001,1199499154.html	1
8947	518944	银行地产护盘掩护科技新能源出货	基民PgH3B5	http://guba.eastmoney.com/news,zssh000001,1199590063.html	-1
8948	518989	$上证指数(SH000001)$这是要走成顶背离吗	谈笑间58020	http://guba.eastmoney.com/news,zssh000001,1199585918.html	-1
8949	519030	$上证指数(SH000001)$明天强才是真的强，希望明天能挺住	悟道不盲目	http://guba.eastmoney.com/news,zssh000001,1199401658.html	1
8950	519076	明天该跌了，因为我追高了，铁律说是我来了就要跌了	股友lu9Tw90237	http://guba.eastmoney.com/news,zssh000001,1199389432.html	-1
8951	519107	牛市起点	股友7N7503250r	http://guba.eastmoney.com/news,zssh000001,1199379702.html	1
8952	519126	$上证指数(SH000001)$看明天高开后冲高回落，幅度不会太大，继续高开高走	足智利市得丁春秋	http://guba.eastmoney.com/news,zssh000001,1199372213.html	1
8953	519209	$上证指数(SH000001)$狼来了	和田7266	http://guba.eastmoney.com/news,zssh000001,1199439106.html	-1
8954	519294	即使这次行情仍视为较大的反弹，那反弹顶按技术指标走势也应达到三千四五点左右。	大吉暴富的文泰来	http://guba.eastmoney.com/news,zssh000001,1199454623.html	1
8955	519452	$上证指数(SH000001)$趋势难改	B一Cause	http://guba.eastmoney.com/news,zssh000001,1199614448.html	-1
8956	519463	此次大涨，是国家完成5.5既定任务的重要一环，狂奔10几年的地产一熄火，现在向股	股友180k829m78	http://guba.eastmoney.com/news,zssh000001,1199431094.html	1
8957	519465	参考美股，适可而止[下跌]	主力哇哇叫	http://guba.eastmoney.com/news,zssh000001,1199430324.html	-1
8958	519494	$上证指数(SH000001)$又吓走一批韭菜[微笑]	城投中军	http://guba.eastmoney.com/news,zssh000001,1199609752.html	-1
8959	519573	$上证指数(SH000001)$有福！	极狐智电全球领先	http://guba.eastmoney.com/news,zssh000001,1199297124.html	0
8960	519656	$上证指数(SH000001)$散户不进机构无法脱身，只有红继续拉升，直到散户接	股友eEyEWM	http://guba.eastmoney.com/news,zssh000001,1199352656.html	0
8961	519753	到底是谁在天天护盘呢，天天v，小散玩出了精神病，一买就买跌，一卖就涨！	无当飞将	http://guba.eastmoney.com/news,zssh000001,1199228947.html	0
8962	519805	$上证指数(SH000001)$今年还有18%才回本、指数回来了个股回不来了、有	股友2u5Y577685	http://guba.eastmoney.com/news,zssh000001,1199220544.html	-1
8963	519868	$上证指数(SH000001)$每日下班打卡，我该去看跌两人组的评论区嘲讽了	九月九日忆山顶兄弟	http://guba.eastmoney.com/news,zssh000001,1199212866.html	-1
8964	519933	天天红是有原因的，看这里！	无当飞将	http://guba.eastmoney.com/news,zssh000001,1199241127.html	1
8965	519975	照这两个月的速度，涨到年末，就是5580.10点，	悠悠灯塔	http://guba.eastmoney.com/news,zssh000001,1199237910.html	1
8966	519976	$上证指数(SH000001)$没跑赢大盘，还好收红……	负责任得陷阱	http://guba.eastmoney.com/news,zssh000001,1199197229.html	-1
8967	520135	$上证指数(SH000001)$不再上当	不锈钢韭黄666	http://guba.eastmoney.com/news,zssh000001,1199177411.html	-1
8968	520205	3447越来越近，压力位	招财成金真的难	http://guba.eastmoney.com/news,zssh000001,1199210158.html	1
8969	520280	这行情怎么玩啊，整不会了，	韭韭归拾	http://guba.eastmoney.com/news,zssh000001,1199200250.html	-1
8970	520462	今天全仓银行股和影视股。	冷静冷静沉淀沉淀	http://guba.eastmoney.com/news,zssh000001,1199145066.html	1
8971	520551	风险急剧放大，高位震荡，选择方向	咬住青山不放松哈	http://guba.eastmoney.com/news,zssh000001,1199152869.html	-1
8972	520621	牛牛	WallaceWang	http://guba.eastmoney.com/news,zssh000001,1199131033.html	1
8973	520699	炒房资金疯狂出逃，房子换西瓜，换大葱，还不如买股票！	无当飞将	http://guba.eastmoney.com/news,zssh000001,1199125042.html	-1
8974	520791	今天3400点上不去空仓降低风险	满满金盆	http://guba.eastmoney.com/news,zssh000001,1199113629.html	-1
8975	520824	大盘真的强，就算牛起来也要调整吧，哪有不调整的呢？	股友22z607121E	http://guba.eastmoney.com/news,zssh000001,1199091198.html	-1
8976	520832	快去买汽车板块，加油买。现在买汽车还有翻倍的机会	放量of涨停	http://guba.eastmoney.com/news,zssh000001,1199090865.html	-1
8977	520870	都在等着事不多砸盘呢	富有成章得杨无敌	http://guba.eastmoney.com/news,zssh000001,1199067805.html	-1
8978	520959	$上证指数(SH000001)$千万不要把洗盘当下跌，这样你就上了主力的当，。	H春江水暖	http://guba.eastmoney.com/news,zssh000001,1199136457.html	-1
8979	521049	最近消息面真是把吃奶的劲都使出来了	狄拉斯神殿	http://guba.eastmoney.com/news,zssh000001,1199083580.html	-1
8980	521089	$上证指数(SH000001)$踏空的赶快进场，下午大涨	巴菲特的梦2	http://guba.eastmoney.com/news,zssh000001,1199055428.html	1
8981	521111	$上证指数(SH000001)$烂股涨上天	股市风问标	http://guba.eastmoney.com/news,zssh000001,1199051325.html	-1
8982	521187	$上证指数(SH000001)$准备跑路	专杀鸡狗	http://guba.eastmoney.com/news,zssh000001,1199028741.html	-1
8983	521192	牛市不调整，熊市不反弹。	股友06p67785u3	http://guba.eastmoney.com/news,zssh000001,1199026735.html	0
8984	521224	账户被监控了	万首歌	http://guba.eastmoney.com/news,zssh000001,1199019701.html	0
8985	521261	牛市行情下一个个还总幻想跌下来给你捡便宜，一丝机会都不会给你	金玉民丰de黄药师	http://guba.eastmoney.com/news,zssh000001,1199014051.html	0
8986	521278	$上证指数(SH000001)$汽车实在是太强了，我中药太弱了	我是传奇雪6687	http://guba.eastmoney.com/news,zssh000001,1199011653.html	0
8987	521329	虽然坚定看多到六千点左右，但绝对不能一下满仓买入，不然会被主力闷杀，只能分品种，	长沙驾考培训	http://guba.eastmoney.com/news,zssh000001,1198987996.html	1
8988	521426	大盘指数原来是内资主力SSSSSSS，诱多！[主力][主力][主力][下跌]	谁在卖谁在买	http://guba.eastmoney.com/news,zssh000001,1198998518.html	0
8989	521520	2863翻个倍看看[笑哭][笑哭]搞就搞大点的	有责任心de肯尼士	http://guba.eastmoney.com/news,zssh000001,1199265350.html	0
8990	521587	券商打压！坏！	冷眼观看9209	http://guba.eastmoney.com/news,zssh000001,1198972205.html	-1
8991	521681	才跌这么点，都没有买的欲望	段千百胜	http://guba.eastmoney.com/news,zssh000001,1198937977.html	-1
8992	521790	$上证指数(SH000001)$缺口不补，就继续上，以后再说	z清风	http://guba.eastmoney.com/news,zssh000001,1198914614.html	-1
8993	521810	$上证指数(SH000001)$买在分期卖在一志，现在都有分期	股友WOtIPL	http://guba.eastmoney.com/news,zssh000001,1198911004.html	-1
8994	521889	长电科技	四季轮换	http://guba.eastmoney.com/news,zssh000001,1198862049.html	0
8995	521982	磨一磨也好，洗掉部分获利盘和即将回本的套牢盘	勇往直前静待花开	http://guba.eastmoney.com/news,zssh000001,1198963632.html	0
8996	522076	中国只要绿医疗必绿，涨就是电池，	基民ly22890898	http://guba.eastmoney.com/news,zssh000001,1198828769.html	-1
8997	522091	今天高开有多快，跑多快[大笑][大笑][大笑]	股友MQVR5XMACD	http://guba.eastmoney.com/news,zssh000001,1198820148.html	0
8998	522120	人均居住面积41.76平方米意味着什么？说明市场已经超饱和了！所以现在房价是有价无市！！！	虚拟游戏pym	http://guba.eastmoney.com/news,zssh000001,1198814495.html	0
8999	522163	今天有上市公司披露半年业绩预告了。汽车的大饼也来了。祝亲门站在山顶看好风景	股市靠庄可分羹	http://guba.eastmoney.com/news,zssh000001,1198808566.html	0
9000	522241	#反弹能否持续？中信建投：将再上台阶#人均，并非人有！	看透雾中花水中月	http://guba.eastmoney.com/news,zssh000001,1198802041.html	1
9001	522271	警告主力再跌我可加仓了	王yttrffdfftt	http://guba.eastmoney.com/news,zssh000001,1198882707.html	-1
9002	522358	福建水泥	jiyulaile	http://guba.eastmoney.com/news,zssh000001,1198866690.html	0
9003	522406	$上证指数(SH000001)$这个月K完美不？	股市無神	http://guba.eastmoney.com/news,zssh000001,1198720230.html	1
9004	522439	注册制的全面实行，很多妖魔鬼怪要在之前跳出来，大家小心，不要被庄割了小命	我你他我你他	http://guba.eastmoney.com/news,zssh000001,1198708285.html	-1
9005	522570	加速了，今天应该要跌了	牛气冲天的烂赌徒	http://guba.eastmoney.com/news,zssh000001,1198791215.html	-1
9006	522597	$上证指数(SH000001)$让主力自己玩吧，我就躺平不动了，反正要我买不可能	长期致胜地小红花	http://guba.eastmoney.com/news,zssh000001,1198778221.html	-1
9007	522684	#理财投教季-走进结构化#好好的	啊菠萝啊1	http://guba.eastmoney.com/news,zssh000001,1198623752.html	0
9008	522768	明天还得接着涨，TMD。	股友X79u3V	http://guba.eastmoney.com/news,zssh000001,1198603189.html	1
9009	522798	$上证指数(SH000001)$量能有限，大盘近期高度受阻	云鹤九州	http://guba.eastmoney.com/news,zssh000001,1198593324.html	-1
9010	522892	$上证指数(SH000001)$不管你是向上还是向下，在做出选择前我基本空仓了，	友善地杰瑞德	http://guba.eastmoney.com/news,zssh000001,1198574517.html	-1
9011	522919	内资是做空的主力	明眸皓齿de葡萄	http://guba.eastmoney.com/news,zssh000001,1198557083.html	-1
9012	522999	$上证指数(SH000001)$北向不停买入，主力不停卖出什么意思啊？	铭仔睇大海	http://guba.eastmoney.com/news,zssh000001,1198543008.html	-1
9013	523046	风险已经大于机会，且行且珍惜	富有为富地孤独博	http://guba.eastmoney.com/news,zssh000001,1198534990.html	-1
9014	523099	中免太闹，祸害大盘	GZQHSGS	http://guba.eastmoney.com/news,zssh000001,1198523380.html	-1
9015	523115	臣妾跌不下去啊	大鱼财经张	http://guba.eastmoney.com/news,zssh000001,1198520315.html	-1
9016	523212	小韭菜们，赶紧往里冲啊，你们不冲进去，大盘掉不下来呀	躲雨的太阳	http://guba.eastmoney.com/news,zssh000001,1198513993.html	-1
9017	523280	最少3400稳了	牛气需要积累	http://guba.eastmoney.com/news,zssh000001,1198506052.html	-1
9018	523293	$上证指数(SH000001)$大盘2.30跳水，要回调3天左右！	寂寞的宝宝	http://guba.eastmoney.com/news,zssh000001,1198503463.html	-1
9019	523363	$上证指数(SH000001)$上证指数没问题，盘中日内震荡正常，调整也是以60	T来自江湖	http://guba.eastmoney.com/news,zssh000001,1198474430.html	-1
9020	523440	大半绿	现在一片天_劳动最光荣	http://guba.eastmoney.com/news,zssh000001,1198457849.html	-1
9021	523452	曲高和寡，那些被炒高的所谓赛道股骗到一个是一个。	孤城侠	http://guba.eastmoney.com/news,zssh000001,1198455702.html	-1
9022	523526	$上证指数(SH000001)$老套路，刚扫了一眼基圈，基民也在减仓，这次会不会	交学费的好孩子	http://guba.eastmoney.com/news,zssh000001,1198427150.html	-1
9023	523631	$上证指数(SH000001)$牛市来了，冲鸭	大A小韭财	http://guba.eastmoney.com/news,zssh000001,1198445282.html	1
9024	523675	下午看谁跑得快[大笑][大笑][大笑]	专业做空A股	http://guba.eastmoney.com/news,zssh000001,1198408469.html	-1
9025	523706	$上证指数(SH000001)$拉到你怀疑人生！	股友eEyEWM	http://guba.eastmoney.com/news,zssh000001,1198404414.html	0
9026	523747	太多踏空资金是潜在的多头，站上3400就蜂涌而入了！	股友559Pf67501	http://guba.eastmoney.com/news,zssh000001,1198400381.html	1
9027	523853	这波3600，冲上。。4000点以上，可期。。[惨!关灯吃面][惨!关灯吃面][	大神求妖股在哪里	http://guba.eastmoney.com/news,zssh000001,1198390778.html	1
9028	523870	$上证指数(SH000001)$贵阳银行在5.81元放大量多空打起来了	便宜买好货	http://guba.eastmoney.com/news,zssh000001,1198388752.html	0
9029	523874	快跑啦，主力要发套套了！	韭菜急了也咬人	http://guba.eastmoney.com/news,zssh000001,1198387792.html	0
9030	523875	留个缺口，上不敢上，下下不去，要的就是这个效果吧	股友78q	http://guba.eastmoney.com/news,zssh000001,1198387821.html	-1
9031	523904	反正我没赚钱。。。。这么涨	股友gXSeT7	http://guba.eastmoney.com/news,zssh000001,1198384390.html	0
9032	524104	$上证指数(SH000001)$早上清的一成仓不到，看尾盘有没有机会进点	炒股买添越	http://guba.eastmoney.com/news,zssh000001,1198465779.html	1
9033	524155	$上证指数(SH000001)$大牛来了，打满！	印云	http://guba.eastmoney.com/news,zssh000001,1198354350.html	1
9034	524201	盘口背离大高点，危疑	天降神韵	http://guba.eastmoney.com/news,zssh000001,1198421853.html	-1
9035	524206	$上证指数(SH000001)$3390注意风险，注意风险	安丽亚	http://guba.eastmoney.com/news,zssh000001,1198421278.html	-1
9036	524208	$上证指数(SH000001)$趁行情好融了点资全仓杀入赌一把	巴不了蹦	http://guba.eastmoney.com/news,zssh000001,1198421260.html	-1
9037	524262	$上证指数(SH000001)$我在4000点等你呦吼	股友abuOu2	http://guba.eastmoney.com/news,zssh000001,1198415309.html	1
9038	524336	日周线跳空，机构要开始硬割韭菜了，注意风险！！！！	l拉尼娅超星量子l	http://guba.eastmoney.com/news,zssh000001,1198342219.html	-1
9039	524343	不服下一个，冲啊	一首凉凉送给no	http://guba.eastmoney.com/news,zssh000001,1198341346.html	-1
9040	524353	$上证指数(SH000001)$今天盘面看就是给你一个大牛市景象，实际很多板块都	股市胜手专注股票	http://guba.eastmoney.com/news,zssh000001,1198338892.html	1
9041	524394	$紫江企业(SH600210)$主力在出货，看下方成交量，全部都是几百万的成交	股友p0683077k0	http://guba.eastmoney.com/news,600210,1198338338.html	-1
9042	524579	$上证指数(SH000001)$银行板块进资金了，等待护盘了	皮皮htio	http://guba.eastmoney.com/news,zssh000001,1198318871.html	1
9043	524636	$上证指数(SH000001)$天天不是涨赛道股就是亏本公司。我买的好公司涨一天	股友txyAzb	http://guba.eastmoney.com/news,zssh000001,1198268115.html	1
9044	524732	$上证指数(SH000001)$下午跳水	万物梧桐树合体	http://guba.eastmoney.com/news,zssh000001,1198243802.html	-1
9045	524781	$上证指数(SH000001)$利好中国白银第一股002716金贵银业，利利好！	居者安之	http://guba.eastmoney.com/news,zssh000001,1198201055.html	1
9046	524815	我就说一句：面临前期新高，又是月底的情况下，你没有兑现部分，或者大部分利润的想法	中国股民老谢	http://guba.eastmoney.com/news,zssh000001,1198195670.html	-1
9047	524839	$上证指数(SH000001)$做股票的一个误区，就是买了股票后看股吧，影响自己	神经病暂时还没好	http://guba.eastmoney.com/news,zssh000001,1198179211.html	-1
9048	524893	人气上来了，集泰断板好卡位。$上证指数(SH000001)$	昵称爱咋咋地	http://guba.eastmoney.com/news,002666,1198153809.html	1
9049	525044	难道要高开低走怕不怕，不怕，干吓死胆小的，撑死胆大的	浮浮沉沉论股市	http://guba.eastmoney.com/news,zssh000001,1198214302.html	0
9050	525124	可怜啊，短短两年，小套套的销量暴跌百分之五十，说明夜生活相当疲软了！	无当飞将	http://guba.eastmoney.com/news,zssh000001,1198089453.html	-1
9051	525184	#新能源产业政策密集出台#宁德时代董事长曾毓群今日在重庆车展上透露，除全固态电池	馬哥论金	http://guba.eastmoney.com/news,zssh000001,1198060709.html	1
9052	525205	大家对宝武等五家企业.转为投资公司怎么看？	喝杯茶来支烟	http://guba.eastmoney.com/news,zssh000001,1198050792.html	0
9053	525226	#寻找价值股票发文赢取现金#价值最高的就是所有汽车商为了电池不自燃，都加价抢冷水	奥特曼恐惧猎手	http://guba.eastmoney.com/news,zssh000001,1198042917.html	1
9054	525306	韦尔股份还没启动的汽车芯片股	定定能生财	http://guba.eastmoney.com/news,zssh000001,1197976650.html	1
9055	525355	$上证指数(SH000001)$牛市来啦	一个张婷128	http://guba.eastmoney.com/news,zssh000001,1198185575.html	1
9056	525389	股市风险意识永远要放在第一位，即使踏空最差也就是不赚钱。一波上涨再怎样也不可能让	鎾掑姞2625	http://guba.eastmoney.com/news,zssh000001,1198181383.html	0
9057	525570	$上证指数(SH000001)$股市太难了，6月份行情能好，而我的6支票居然没个	招财万贯得周瑜	http://guba.eastmoney.com/news,zssh000001,1197912175.html	0
9058	525660	$上证指数(SH000001)$看外围股市，周一我a股稳了	息点脾气	http://guba.eastmoney.com/news,zssh000001,1197850488.html	1
9059	525791	#寻找价值股票发文赢取现金#6月27日广电5G全面发号，利好广电系共同投资成立的	AAA大浪淘沙AAA	http://guba.eastmoney.com/news,zssh000001,1197796494.html	1
9060	525839	人生中第一次亲身经历牛市[坏笑]	ST鲁班	http://guba.eastmoney.com/news,zssh000001,1197784001.html	1
9061	525932	$上证指数(SH000001)$$ST易购(SZ002024)$苏宁官方，电器手	股友G60139a220	http://guba.eastmoney.com/news,zssh000001,1198652887.html	0
9062	525973	主力大哥们，说说下周一你们打算怎么干，打算买哪里，卖哪里……透个底，我们好做割肉	这个主力很嚣张	http://guba.eastmoney.com/news,zssh000001,1197768489.html	0
9063	526010	《每日一贴 6月24日》今天盈利1万	五龙山豪林	http://guba.eastmoney.com/news,zssh000001,1197758105.html	1
9064	526092	今天小散们跑得太快了，把庄套在里面。看来下星期还得拉啊，有可能要拉上3400，再	我你他我你他	http://guba.eastmoney.com/news,zssh000001,1197723356.html	1
9065	526193	谁知道120日线现在是多少	小亮哥yyds	http://guba.eastmoney.com/news,zssh000001,1197734079.html	0
9066	526216	还是外资在拉，今日快入100亿。A股反弹变反转？！[上涨][上涨][上涨]	堂堂de天蝎座	http://guba.eastmoney.com/news,zssh000001,1197713571.html	1
9067	526281	空头不死，行情不止。	锦鲤大王168	http://guba.eastmoney.com/news,zssh000001,1197940996.html	-1
9068	526347	还有多少踏空的人认为这波是反弹？！！！偏信刘背离3000点必破？六月收阴？熊市挨	赢荡股海888	http://guba.eastmoney.com/news,zssh000001,1197921577.html	0
9069	526406	开始跳水啦	南门不败	http://guba.eastmoney.com/news,zssh000001,1197696887.html	-1
9070	526486	坚信必跳水	股友zo70098917	http://guba.eastmoney.com/news,zssh000001,1197674745.html	-1
9071	526499	加油腊鸡股继续飞	韭菜不惧镰刀	http://guba.eastmoney.com/news,zssh000001,1197673665.html	1
9072	526569	缩量严重，周一要完犊子了	LUZZO	http://guba.eastmoney.com/news,zssh000001,1197664447.html	-1
9073	526611	$上证指数(SH000001)$冲关！冲关！互相共振！！	财源高雅得周瑜	http://guba.eastmoney.com/news,zssh000001,1197647584.html	0
9074	526650	我已经做好跳水姿势，就是不调整，该调不调必有妖	股友kWeNHb	http://guba.eastmoney.com/news,zssh000001,1197641105.html	0
9075	526711	内资又砸了，生怕涨了	诚恳的瞿若	http://guba.eastmoney.com/news,zssh000001,1197627876.html	-1
9076	526721	兑现了，襄阳轴承，神思电子。目前出了海汽集团停牌持仓关注剩下北京科锐，东尼电子，	gjkgjk44	http://guba.eastmoney.com/news,zssh000001,1197626414.html	1
9077	526766	跳了，跳了，时候到了	股友22z607121E	http://guba.eastmoney.com/news,zssh000001,1197622450.html	-1
9078	526795	$上证指数(SH000001)$多么可笑的股市，有的股份连跌三年已起不来了，还活	顺水行	http://guba.eastmoney.com/news,zssh000001,1197618064.html	-1
9079	526884	$上证指数(SH000001)$要进攻吗？	换位思考	http://guba.eastmoney.com/news,zssh000001,1197602133.html	0
9080	526894	北向对于指数的影响偏弱了！说明有些人已经预判了北向的预判！好自为之！	文钧56537	http://guba.eastmoney.com/news,zssh000001,1197599715.html	0
9081	526940	$上证指数(SH000001)$本周不会大跌，，，	H春江水暖	http://guba.eastmoney.com/news,zssh000001,1197656719.html	0
9082	526955	彻底清仓，静待跳水	股友zo70098917	http://guba.eastmoney.com/news,zssh000001,1197655078.html	-1
9083	527007	$上证指数(SH000001)$普通投资者亏损的原因就像现在，连续上涨，不会调，	n191013697154926	http://guba.eastmoney.com/news,zssh000001,1197590486.html	0
9084	527036	$上证指数(SH000001)$大盘已到顶峰，了结是高招，别胡贪婪了，该休息了	股友00u612085H	http://guba.eastmoney.com/news,zssh000001,1197582151.html	-1
9085	527123	$上证指数(SH000001)$无论市场怎么波动，核心仍然汽车产业链，将会是全村	极狐智电全球领先	http://guba.eastmoney.com/news,zssh000001,1197554910.html	0
9086	527143	$上证指数(SH000001)$每次你涨都不带劳资，你跌劳资好不容易涨一回又被你	总是涨不过大盘	http://guba.eastmoney.com/news,zssh000001,1197551455.html	0
9087	527221	这走势下午大概要跳水了	三块钱花五天	http://guba.eastmoney.com/news,zssh000001,1197548713.html	-1
9088	527342	$上证指数(SH000001)$以前还等到下午收盘跳水，现在都是上午收盘前主力就	萬事順意股	http://guba.eastmoney.com/news,zssh000001,1197524119.html	-1
9089	527378	走人，大盘涨个股跌。大盘一跳水全部都跳水	处处是家	http://guba.eastmoney.com/news,zssh000001,1197518602.html	-1
9090	527397	：，，	股友nqLEc5	https://caifuhao.eastmoney.com/news/20220625061922655615550?from=guba&name=5LiK6K%2bB5oyH5pWw5ZCn&gubaurl=aHR0cDovL2d1YmEuZWFzdG1vbmV5LmNvbS9saXN0LHpzc2gwMDAwMDEsZl82NjE1Lmh0bWw%3d	0
9091	527494	$上证指数(SH000001)$拖后腿的就是沪指传统企业。	股友2Ev3Ud	http://guba.eastmoney.com/news,zssh000001,1197515009.html	0
9092	527495	这是要跳水了，跑了跑了	从16岁开始炒股	http://guba.eastmoney.com/news,zssh000001,1197514799.html	-1
9093	527524	汽车整车与汽车配件主力在有序出货撤退！[下跌][下跌][韭菜][韭菜][主力]	谁在卖谁在买	http://guba.eastmoney.com/news,zssh000001,1197509384.html	-1
9094	527556	一个反弹就是牛市？笑。月线级别的调整随时发生	朱天天2018	http://guba.eastmoney.com/news,zssh000001,1197504767.html	0
9095	527557	$上证指数(SH000001)$大盘是无辜的，个股是阴险的	四川电视广播	http://guba.eastmoney.com/news,zssh000001,1197504747.html	0
9096	527616	$上证指数(SH000001)$已经背离了，下午情况可能类似6月21日。这种跳空	对对你说的都对	http://guba.eastmoney.com/news,zssh000001,1197492680.html	-1
9097	527622	涨差不多了吧，会不会休息一下	自由风762	http://guba.eastmoney.com/news,zssh000001,1197490855.html	-1
9098	527676	卖了	吉祥如意地左冷禅	http://guba.eastmoney.com/news,zssh000001,1197459359.html	-1
9099	527686	下来吧！上不去了	镰刀收割韭菜	http://guba.eastmoney.com/news,zssh000001,1197457636.html	-1
9100	527739	$上证指数(SH000001)$大盘回调，你发现自己的票全部回调大盘拉升，你发现	大A妖股终结者	http://guba.eastmoney.com/news,zssh000001,1197481385.html	-1
9101	527824	主板比创业板差点不是一点点	试试试试水	http://guba.eastmoney.com/news,zssh000001,1197445134.html	-1
9102	527911	就知道今天走势是冲高回落，然后在冲高，收盘微红	飞黄满堂地怜星	http://guba.eastmoney.com/news,zssh000001,1198290769.html	0
9103	527932	差一点就突破了	不追高888	http://guba.eastmoney.com/news,zssh000001,1197686666.html	-1
9104	528004	小韭菜  刘老师们   等大盘过了3700  你们再来追吧。。。	Lurker导师	http://guba.eastmoney.com/news,zssh000001,1197681714.html	1
9105	528076	小跳空，回补缺口小心……	哦婆婆123	http://guba.eastmoney.com/news,zssh000001,1197426025.html	-1
9106	528171	$上证指数(SH000001)$还不回调？该回调了主力	斗牛Mer	http://guba.eastmoney.com/news,zssh000001,1197366284.html	-1
9107	528284	你们这帮憨子，听他胡说八道，反向做多，已经大赚了，天天喊空，和趋势作对！早晚亏光	期海笑	http://guba.eastmoney.com/news,zssh000001,1197332339.html	0
9108	528344	今天能否一举突破3358	子夜星空2	http://guba.eastmoney.com/news,zssh000001,1197319569.html	1
9109	528426	今天肯定大跌，不信10点半后看，下午加速大跌。现在先空仓一个星期左右，等着看好戏	股友y01P103106	http://guba.eastmoney.com/news,zssh000001,1197393187.html	-1
9110	528532	军工板块长时间底部调整结束、国家强大、军工兴旺、军队兴盛、而且军工聚焦人气、应该	飞黄积玉的小乔	http://guba.eastmoney.com/news,zssh000001,1197316690.html	1
9111	528670	白银大跌，现金为王	堆金高雅得文泰来	http://guba.eastmoney.com/news,zssh000001,1197226314.html	-1
9112	528701	$上证指数(SH000001)$银行通过限制用户的每日转账额度，从而获得更多的资	A股不缺钱缺心眼	http://guba.eastmoney.com/news,zssh000001,1197214415.html	0
9113	528725	明天再涨就删软件，没商量了	ST鲁班	http://guba.eastmoney.com/news,zssh000001,1197205334.html	1
9114	528758	别急明天肯定跌	榊蚀巴栰	http://guba.eastmoney.com/news,zssh000001,1197194957.html	-1
9115	528854	$上证指数(SH000001)$23日大A一改昨日的颓势，探底回升，强势收阳，和	的卢马先生	http://guba.eastmoney.com/news,zssh000001,1197168299.html	1
9116	528883	$上证指数(SH000001)$砖家说:今天的上涨是佯攻，要小心。我信砖家的话。	股友丰瑞	http://guba.eastmoney.com/news,zssh000001,1197161209.html	1
9117	528967	Nn滴，这段时间赶脚自己快成了股神了。	聚财鼠	http://guba.eastmoney.com/news,zssh000001,1197129792.html	0
9118	529104	$上证指数(SH000001)$这次大A怎么这么牛逼呢？	浙江杭州阿明	http://guba.eastmoney.com/news,zssh000001,1197148686.html	1
9119	529195	$上证指数(SH000001)$这是逼空吗，就不调，那就直接上3900，明天10	方土地	http://guba.eastmoney.com/news,zssh000001,1197094848.html	1
